"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"36054","20080401","4","1","1","74","529","2008-04-01 00:00:00"
"36055","20080401","4","1","1","76","1035","2008-04-01 00:00:00"
"36056","20080401","4","1","1","77","1863","2008-04-01 00:00:00"
"36057","20080401","4","1","1","78","501","2008-04-01 00:00:00"
"36058","20080401","4","1","1","80","2134","2008-04-01 00:00:00"
"36059","20080401","4","1","1","81","1321","2008-04-01 00:00:00"
"36060","20080401","4","1","1","82","137","2008-04-01 00:00:00"
"36061","20080401","4","1","1","83","480","2008-04-01 00:00:00"
"36062","20080401","4","1","1","84","433","2008-04-01 00:00:00"
"36063","20080401","4","1","1","85","384","2008-04-01 00:00:00"
"36064","20080401","4","1","1","87","1710","2008-04-01 00:00:00"
"36065","20080401","4","1","1","89","423","2008-04-01 00:00:00"
"36066","20080401","4","1","1","90","649","2008-04-01 00:00:00"
"36067","20080401","4","1","1","91","-519","2008-04-01 00:00:00"
"36068","20080401","4","1","1","92","866","2008-04-01 00:00:00"
"36069","20080401","4","1","1","94","462","2008-04-01 00:00:00"
"36070","20080401","4","1","1","96","19","2008-04-01 00:00:00"
"36071","20080401","4","2","1","12","148260","2008-04-01 00:00:00"
"36072","20080401","4","6","1","52","18727","2008-04-01 00:00:00"
"36073","20080401","4","6","1","54","3146","2008-04-01 00:00:00"
"36074","20080401","4","6","1","56","90166","2008-04-01 00:00:00"
"36075","20080401","4","6","1","57","14045","2008-04-01 00:00:00"
"36076","20080401","4","6","1","60","59202","2008-04-01 00:00:00"
"36077","20080401","4","6","1","61","5467","2008-04-01 00:00:00"
"36078","20080401","4","6","1","62","5467","2008-04-01 00:00:00"
"36079","20080401","4","6","1","63","14045","2008-04-01 00:00:00"
"36080","20080401","4","6","1","65","1053","2008-04-01 00:00:00"
"36081","20080401","4","6","1","66","958","2008-04-01 00:00:00"
"36082","20080401","4","6","1","67","468","2008-04-01 00:00:00"
"36083","20080401","4","6","1","68","351","2008-04-01 00:00:00"
"36084","20080401","4","6","1","69","105","2008-04-01 00:00:00"
"36085","20080401","4","6","1","71","152","2008-04-01 00:00:00"
"36086","20080401","4","6","1","72","468","2008-04-01 00:00:00"
"36087","20080401","4","6","1","73","625","2008-04-01 00:00:00"
"36088","20080401","4","6","1","74","467","2008-04-01 00:00:00"
"36089","20080401","4","6","1","76","4659","2008-04-01 00:00:00"
"36090","20080401","4","6","1","77","1240","2008-04-01 00:00:00"
"36091","20080401","4","6","1","78","335","2008-04-01 00:00:00"
"36092","20080401","4","6","1","80","1310","2008-04-01 00:00:00"
"36093","20080401","4","6","1","81","811","2008-04-01 00:00:00"
"36094","20080401","4","6","1","82","81","2008-04-01 00:00:00"
"36095","20080401","4","6","1","83","284","2008-04-01 00:00:00"
"36096","20080401","4","6","1","84","241","2008-04-01 00:00:00"
"36097","20080401","4","6","1","85","227","2008-04-01 00:00:00"
"36098","20080401","4","6","1","87","1170","2008-04-01 00:00:00"
"36099","20080401","4","6","1","89","235","2008-04-01 00:00:00"
"36100","20080401","4","6","1","90","362","2008-04-01 00:00:00"
"36101","20080401","4","6","1","91","-290","2008-04-01 00:00:00"
"36102","20080401","4","6","1","92","483","2008-04-01 00:00:00"
"36103","20080401","4","6","1","94","38002","2008-04-01 00:00:00"
"36104","20080401","4","6","1","96","13","2008-04-01 00:00:00"
"36105","20080401","4","6","1","97","933","2008-04-01 00:00:00"
"36106","20080401","4","6","1","99","63000","2008-04-01 00:00:00"
"36107","20080401","4","6","1","101","468192","2008-04-01 00:00:00"
"36108","20080401","4","7","1","4","832941","2008-04-01 00:00:00"
"36109","20080401","4","7","1","6","651637","2008-04-01 00:00:00"
"36110","20080401","4","7","1","7","22765","2008-04-01 00:00:00"
"36111","20080401","4","7","1","8","13032","2008-04-01 00:00:00"
"36112","20080401","4","7","1","13","99700","2008-04-01 00:00:00"
"36113","20080401","4","7","1","14","60602","2008-04-01 00:00:00"
"36114","20080401","4","7","1","15","138147","2008-04-01 00:00:00"
"36115","20080401","4","7","1","18","19756","2008-04-01 00:00:00"
"36116","20080401","4","7","1","19","62956","2008-04-01 00:00:00"
"36117","20080401","4","7","1","20","19558","2008-04-01 00:00:00"
"36118","20080401","4","7","1","21","94395","2008-04-01 00:00:00"
"36119","20080401","4","7","1","22","17118","2008-04-01 00:00:00"
"36120","20080401","4","7","1","23","7068","2008-04-01 00:00:00"
"36121","20080401","4","7","1","24","34049","2008-04-01 00:00:00"
"36122","20080401","4","7","1","28","33229","2008-04-01 00:00:00"
"36123","20080401","4","7","1","29","271746","2008-04-01 00:00:00"
"36124","20080401","4","7","1","31","85497","2008-04-01 00:00:00"
"36125","20080401","4","7","1","32","50323","2008-04-01 00:00:00"
"36126","20080401","4","7","1","33","39128","2008-04-01 00:00:00"
"36127","20080401","4","7","1","34","46070","2008-04-01 00:00:00"
"36128","20080401","4","7","1","35","148851","2008-04-01 00:00:00"
"36129","20080401","4","7","1","37","125035","2008-04-01 00:00:00"
"36130","20080401","4","7","1","38","51470","2008-04-01 00:00:00"
"36131","20080401","4","7","1","39","75908","2008-04-01 00:00:00"
"36132","20080401","4","7","1","40","48493","2008-04-01 00:00:00"
"36133","20080401","4","7","1","43","210481","2008-04-01 00:00:00"
"36134","20080401","4","7","1","46","1005345","2008-04-01 00:00:00"
"36135","20080401","4","7","1","100","30408","2008-04-01 00:00:00"
"36136","20080401","5","1","1","60","64584","2008-04-01 00:00:00"
"36137","20080401","5","1","1","61","7952","2008-04-01 00:00:00"
"36138","20080401","5","1","1","62","5963","2008-04-01 00:00:00"
"36139","20080401","5","1","1","65","1067","2008-04-01 00:00:00"
"36140","20080401","5","1","1","66","970","2008-04-01 00:00:00"
"36141","20080401","5","1","1","67","486","2008-04-01 00:00:00"
"36142","20080401","5","1","1","68","365","2008-04-01 00:00:00"
"36143","20080401","5","1","1","69","107","2008-04-01 00:00:00"
"36144","20080401","5","1","1","71","158","2008-04-01 00:00:00"
"36145","20080401","5","1","1","73","649","2008-04-01 00:00:00"
"36146","20080401","5","1","1","74","426","2008-04-01 00:00:00"
"36147","20080401","5","1","1","76","716","2008-04-01 00:00:00"
"36148","20080401","5","1","1","77","1288","2008-04-01 00:00:00"
"36149","20080401","5","1","1","78","353","2008-04-01 00:00:00"
"36150","20080401","5","1","1","80","1431","2008-04-01 00:00:00"
"36151","20080401","5","1","1","81","886","2008-04-01 00:00:00"
"36152","20080401","5","1","1","82","89","2008-04-01 00:00:00"
"36153","20080401","5","1","1","83","313","2008-04-01 00:00:00"
"36154","20080401","5","1","1","84","275","2008-04-01 00:00:00"
"36155","20080401","5","1","1","85","250","2008-04-01 00:00:00"
"36156","20080401","5","1","1","87","1215","2008-04-01 00:00:00"
"36157","20080401","5","1","1","89","298","2008-04-01 00:00:00"
"36158","20080401","5","1","1","90","459","2008-04-01 00:00:00"
"36159","20080401","5","1","1","91","-367","2008-04-01 00:00:00"
"36160","20080401","5","1","1","92","612","2008-04-01 00:00:00"
"36161","20080401","5","1","1","94","344","2008-04-01 00:00:00"
"36162","20080401","5","1","1","96","15","2008-04-01 00:00:00"
"36163","20080401","5","2","1","12","82619","2008-04-01 00:00:00"
"36164","20080401","5","6","1","52","9442","2008-04-01 00:00:00"
"36165","20080401","5","6","1","53","4721","2008-04-01 00:00:00"
"36166","20080401","5","6","1","54","5","2008-04-01 00:00:00"
"36167","20080401","5","6","1","56","63219","2008-04-01 00:00:00"
"36168","20080401","5","6","1","57","14163","2008-04-01 00:00:00"
"36169","20080401","5","6","1","60","49639","2008-04-01 00:00:00"
"36170","20080401","5","6","1","61","5093","2008-04-01 00:00:00"
"36171","20080401","5","6","1","62","3056","2008-04-01 00:00:00"
"36172","20080401","5","6","1","63","8498","2008-04-01 00:00:00"
"36173","20080401","5","6","1","65","515","2008-04-01 00:00:00"
"36174","20080401","5","6","1","66","468","2008-04-01 00:00:00"
"36175","20080401","5","6","1","67","248","2008-04-01 00:00:00"
"36176","20080401","5","6","1","68","188","2008-04-01 00:00:00"
"36177","20080401","5","6","1","69","52","2008-04-01 00:00:00"
"36178","20080401","5","6","1","71","77","2008-04-01 00:00:00"
"36179","20080401","5","6","1","72","637","2008-04-01 00:00:00"
"36180","20080401","5","6","1","73","373","2008-04-01 00:00:00"
"36181","20080401","5","6","1","74","302","2008-04-01 00:00:00"
"36182","20080401","5","6","1","76","2084","2008-04-01 00:00:00"
"36183","20080401","5","6","1","77","846","2008-04-01 00:00:00"
"36184","20080401","5","6","1","78","254","2008-04-01 00:00:00"
"36185","20080401","5","6","1","80","977","2008-04-01 00:00:00"
"36186","20080401","5","6","1","81","605","2008-04-01 00:00:00"
"36187","20080401","5","6","1","82","59","2008-04-01 00:00:00"
"36188","20080401","5","6","1","83","207","2008-04-01 00:00:00"
"36189","20080401","5","6","1","84","174","2008-04-01 00:00:00"
"36190","20080401","5","6","1","85","166","2008-04-01 00:00:00"
"36191","20080401","5","6","1","87","891","2008-04-01 00:00:00"
"36192","20080401","5","6","1","89","189","2008-04-01 00:00:00"
"36193","20080401","5","6","1","90","290","2008-04-01 00:00:00"
"36194","20080401","5","6","1","91","-232","2008-04-01 00:00:00"
"36195","20080401","5","6","1","92","387","2008-04-01 00:00:00"
"36196","20080401","5","6","1","94","15642","2008-04-01 00:00:00"
"36197","20080401","5","6","1","96","11","2008-04-01 00:00:00"
"36198","20080401","5","6","1","97","416","2008-04-01 00:00:00"
"36199","20080401","5","6","1","99","43000","2008-04-01 00:00:00"
"36200","20080401","5","6","1","101","236056","2008-04-01 00:00:00"
"36201","20080401","5","7","1","4","334372","2008-04-01 00:00:00"
"36202","20080401","5","7","1","6","478968","2008-04-01 00:00:00"
"36203","20080401","5","7","1","7","15618","2008-04-01 00:00:00"
"36204","20080401","5","7","1","8","9579","2008-04-01 00:00:00"
"36205","20080401","5","7","1","13","73282","2008-04-01 00:00:00"
"36206","20080401","5","7","1","14","45980","2008-04-01 00:00:00"
"36207","20080401","5","7","1","15","97709","2008-04-01 00:00:00"
"36208","20080401","5","7","1","18","14817","2008-04-01 00:00:00"
"36209","20080401","5","7","1","19","47217","2008-04-01 00:00:00"
"36210","20080401","5","7","1","20","15113","2008-04-01 00:00:00"
"36211","20080401","5","7","1","21","65438","2008-04-01 00:00:00"
"36212","20080401","5","7","1","22","12838","2008-04-01 00:00:00"
"36213","20080401","5","7","1","23","5301","2008-04-01 00:00:00"
"36214","20080401","5","7","1","24","24999","2008-04-01 00:00:00"
"36215","20080401","5","7","1","28","23981","2008-04-01 00:00:00"
"36216","20080401","5","7","1","29","209982","2008-04-01 00:00:00"
"36217","20080401","5","7","1","31","65571","2008-04-01 00:00:00"
"36218","20080401","5","7","1","32","35684","2008-04-01 00:00:00"
"36219","20080401","5","7","1","33","26181","2008-04-01 00:00:00"
"36220","20080401","5","7","1","34","31180","2008-04-01 00:00:00"
"36221","20080401","5","7","1","35","115892","2008-04-01 00:00:00"
"36222","20080401","5","7","1","37","97604","2008-04-01 00:00:00"
"36223","20080401","5","7","1","38","35689","2008-04-01 00:00:00"
"36224","20080401","5","7","1","39","60377","2008-04-01 00:00:00"
"36225","20080401","5","7","1","40","34997","2008-04-01 00:00:00"
"36226","20080401","5","7","1","43","-263091","2008-04-01 00:00:00"
"36227","20080401","5","7","1","46","827938","2008-04-01 00:00:00"
"36228","20080401","5","7","1","100","21865","2008-04-01 00:00:00"
"36229","20080401","6","1","1","60","27096","2008-04-01 00:00:00"
"36230","20080401","6","1","1","61","2502","2008-04-01 00:00:00"
"36231","20080401","6","1","1","62","2224","2008-04-01 00:00:00"
"36232","20080401","6","1","1","65","421","2008-04-01 00:00:00"
"36233","20080401","6","1","1","66","384","2008-04-01 00:00:00"
"36234","20080401","6","1","1","67","190","2008-04-01 00:00:00"
"36235","20080401","6","1","1","68","144","2008-04-01 00:00:00"
"36236","20080401","6","1","1","69","42","2008-04-01 00:00:00"
"36237","20080401","6","1","1","71","60","2008-04-01 00:00:00"
"36238","20080401","6","1","1","73","263","2008-04-01 00:00:00"
"36239","20080401","6","1","1","74","174","2008-04-01 00:00:00"
"36240","20080401","6","1","1","76","298","2008-04-01 00:00:00"
"36241","20080401","6","1","1","77","536","2008-04-01 00:00:00"
"36242","20080401","6","1","1","78","155","2008-04-01 00:00:00"
"36243","20080401","6","1","1","80","661","2008-04-01 00:00:00"
"36244","20080401","6","1","1","81","409","2008-04-01 00:00:00"
"36245","20080401","6","1","1","82","43","2008-04-01 00:00:00"
"36246","20080401","6","1","1","83","150","2008-04-01 00:00:00"
"36247","20080401","6","1","1","84","135","2008-04-01 00:00:00"
"36248","20080401","6","1","1","85","120","2008-04-01 00:00:00"
"36249","20080401","6","1","1","87","520","2008-04-01 00:00:00"
"36250","20080401","6","1","1","89","343","2008-04-01 00:00:00"
"36251","20080401","6","1","1","90","526","2008-04-01 00:00:00"
"36252","20080401","6","1","1","91","-421","2008-04-01 00:00:00"
"36253","20080401","6","1","1","92","702","2008-04-01 00:00:00"
"36254","20080401","6","1","1","96","15","2008-04-01 00:00:00"
"36255","20080401","6","2","1","12","58234","2008-04-01 00:00:00"
"36256","20080401","6","2","1","60","6943","2008-04-01 00:00:00"
"36257","20080401","6","2","1","61","783","2008-04-01 00:00:00"
"36258","20080401","6","2","1","62","498","2008-04-01 00:00:00"
"36259","20080401","6","2","1","65","94","2008-04-01 00:00:00"
"36260","20080401","6","2","1","66","85","2008-04-01 00:00:00"
"36261","20080401","6","2","1","67","43","2008-04-01 00:00:00"
"36262","20080401","6","2","1","68","32","2008-04-01 00:00:00"
"36263","20080401","6","2","1","69","9","2008-04-01 00:00:00"
"36264","20080401","6","2","1","71","14","2008-04-01 00:00:00"
"36265","20080401","6","2","1","73","62","2008-04-01 00:00:00"
"36266","20080401","6","2","1","74","126","2008-04-01 00:00:00"
"36267","20080401","6","2","1","76","76","2008-04-01 00:00:00"
"36268","20080401","6","2","1","77","136","2008-04-01 00:00:00"
"36269","20080401","6","2","1","78","46","2008-04-01 00:00:00"
"36270","20080401","6","2","1","80","167","2008-04-01 00:00:00"
"36271","20080401","6","2","1","81","103","2008-04-01 00:00:00"
"36272","20080401","6","2","1","82","11","2008-04-01 00:00:00"
"36273","20080401","6","2","1","83","36","2008-04-01 00:00:00"
"36274","20080401","6","2","1","84","32","2008-04-01 00:00:00"
"36275","20080401","6","2","1","85","29","2008-04-01 00:00:00"
"36276","20080401","6","2","1","87","139","2008-04-01 00:00:00"
"36277","20080401","6","2","1","89","82","2008-04-01 00:00:00"
"36278","20080401","6","2","1","90","126","2008-04-01 00:00:00"
"36279","20080401","6","2","1","91","-101","2008-04-01 00:00:00"
"36280","20080401","6","2","1","92","168","2008-04-01 00:00:00"
"36281","20080401","6","2","1","96","4","2008-04-01 00:00:00"
"36282","20080401","6","3","1","10","1289157","2008-04-01 00:00:00"
"36283","20080401","6","3","1","11","832857","2008-04-01 00:00:00"
"36284","20080401","6","3","1","60","29204","2008-04-01 00:00:00"
"36285","20080401","6","3","1","61","3296","2008-04-01 00:00:00"
"36286","20080401","6","3","1","62","2397","2008-04-01 00:00:00"
"36287","20080401","6","3","1","65","426","2008-04-01 00:00:00"
"36288","20080401","6","3","1","66","387","2008-04-01 00:00:00"
"36289","20080401","6","3","1","67","197","2008-04-01 00:00:00"
"36290","20080401","6","3","1","68","151","2008-04-01 00:00:00"
"36291","20080401","6","3","1","69","43","2008-04-01 00:00:00"
"36292","20080401","6","3","1","71","68","2008-04-01 00:00:00"
"36293","20080401","6","3","1","73","281","2008-04-01 00:00:00"
"36294","20080401","6","3","1","74","165","2008-04-01 00:00:00"
"36295","20080401","6","3","1","76","328","2008-04-01 00:00:00"
"36296","20080401","6","3","1","77","589","2008-04-01 00:00:00"
"36297","20080401","6","3","1","78","168","2008-04-01 00:00:00"
"36298","20080401","6","3","1","80","666","2008-04-01 00:00:00"
"36299","20080401","6","3","1","81","412","2008-04-01 00:00:00"
"36300","20080401","6","3","1","82","41","2008-04-01 00:00:00"
"36301","20080401","6","3","1","83","144","2008-04-01 00:00:00"
"36302","20080401","6","3","1","84","125","2008-04-01 00:00:00"
"36303","20080401","6","3","1","85","116","2008-04-01 00:00:00"
"36304","20080401","6","3","1","87","589","2008-04-01 00:00:00"
"36305","20080401","6","3","1","89","315","2008-04-01 00:00:00"
"36306","20080401","6","3","1","90","484","2008-04-01 00:00:00"
"36307","20080401","6","3","1","91","-387","2008-04-01 00:00:00"
"36308","20080401","6","3","1","92","646","2008-04-01 00:00:00"
